20171204	21782475	124119
20171222	27232174	123269
20171228	22241910	123613
20171201	27092854	124195
20171215	24795614	124468
20171229	26017466	124732
20171201	20018060	123557
20171209	27207251	124857
20171205	27181645	124081
20171214	20832575	101007
20171210	20004858	123472
20171217	21966083	123472
20171215	20145539	124972
20171218	20799776	123484
20171212	27170465	123969
20171205	26967892	123142
20171222	27231979	123269
20171210	20135248	123269
20171220	26440815	124318
20171201	26296595	125029
20171204	26682398	124885
20171216	26866851	124855
20171206	23572472	123472
20171204	22173690	125068
20171220	20608466	124452
20171222	26012762	125058
20171218	22061875	125117
20171208	24762729	123126
20171205	27176767	124452
20171218	20065640	123557
20171214	20593961	123126
20171213	23502976	123176
20171214	20139350	124267
20171229	25875740	123269
20171231	27211791	125107
20171216	20156543	124677
20171223	27093925	124677
20171211	20843283	124054
20171217	20150497	124824
20171208	27185922	123176
20171214	26129940	124976
20171228	21971337	123176
20171202	27136083	124470
20171222	23896114	123309
20171206	20154162	123472
20171211	25489687	124021
20171202	20926658	123230
20171205	27179613	124663
20171227	22112527	123484
20171201	20807347	124770
20171217	22075768	123230
20171223	24290182	124677
20171227	27235080	124719
20171222	27064908	124714
20171227	27226105	124613
20171207	25710385	124961
20171205	27123430	124855
20171228	20162852	124693
20171210	26759915	123905
20171207	22143235	123176
20171202	20150497	125093
20171207	26384472	123176
20171213	20593961	123126
20171222	24123506	123269
20171222	20833201	124012
20171203	26769724	123230
20171209	24615187	124836
20171230	25185175	124976
20171202	27142499	124587
20171219	23158820	124470
20171211	27176588	123905
20171203	27154854	124961
20171222	20781423	124770
20171224	27233576	124054
20171208	21325976	123557
20171205	23790092	123176
20171206	27090237	123484
20171217	24818125	124716
20171206	27054709	124452
20171206	25010439	123472
20171203	20779224	124318
20171224	24386033	124719
20171207	23156371	123250
20171202	26766230	124791
20171214	27224933	123126
20171216	20057818	124471
20171215	24977519	124477
20171222	20051101	124770
20171210	27216954	125057
20171214	26857240	123126
20171230	24977519	124570
20171203	27147293	125082
20171223	27019203	124713
20171201	24732381	123484
20171228	20153314	124613
20171207	27123265	124515
20171219	26971072	100999
20171205	27174663	125082
20171206	26593420	124972
20171204	20045824	124836
20171215	24844400	124054
20171219	22109477	125058
20171209	24517898	124012
20171204	27168818	124560
20171231	26489588	100999
20171205	23271209	124273
20171202	20838264	124613
20171208	24517236	123484
20171205	27181050	123969
20171215	27124843	123269
20171208	22113762	124267
20171201	22269317	123484
20171204	24732381	123484
20171225	26522948	124575
20171228	20778969	123484
20171215	26265022	124733
20171222	26861393	124857
20171211	27219568	124611
20171206	27189987	125009
20171212	27086319	123472
20171204	20009802	123613
20171222	27197508	124770
20171202	27072607	124012
20171222	23456953	125058
20171201	21328079	125095
20171205	20114551	123230
20171213	20791000	123126
20171201	27125090	123269
20171221	23588199	124848
20171218	20777510	124961
20171210	27129988	124574
20171201	27120873	124477
20171229	20597732	123484
20171219	24413483	124017
20171226	25845368	124477
20171209	26915305	124778
20171207	25270580	123557
20171225	27234213	124857
20171227	22750369	124613
20171223	27232600	125069
20171221	27230746	123216
20171227	27064469	123394
20171203	24408975	124318
20171205	26489588	123613
20171221	20042459	125082
20171225	23323736	124972
20171217	25008590	123613
20171214	25069998	124857
20171221	22780333	124473
20171205	27179587	124965
20171220	23966330	123230
20171229	20612197	124477
20171213	26319625	124470
20171215	27126004	125010
20171203	27163071	124575
20171221	24927056	124613
20171205	27179505	124473
20171227	27133173	124857
20171218	22123587	124021
20171230	26192648	123613
20171221	27230204	123613
20171208	20750451	123484
20171228	20007761	101007
20171223	20849970	124267
20171219	20716420	123557
20171211	24408975	123472
20171216	20759860	124611
20171229	22251671	124625
20171206	20776592	124624
20171212	24198828	125082
20171223	24913860	124613
20171214	27225094	123126
20171230	20168137	124837
20171213	20156543	124470
20171226	20073382	124267
20171224	26029196	124470
20171202	27092533	125058
20171215	24263983	124625
20171210	21972006	125102
20171204	27165736	123969
20171217	24621627	124473
20171231	20805580	124613
20171201	27124449	124501
20171202	20263497	124580
20171214	27224983	123126
20171211	20776592	100999
20171214	24756424	123342
20171207	26032069	124719
20171214	27095895	124613
20171220	26682398	124857
20171228	22719228	124511
20171202	24361157	125058
20171208	24408975	123557
20171202	27143397	124470
20171226	20045941	123613
20171222	27232195	123269
20171215	23951570	123557
20171223	20110845	123309
20171227	27135851	123230
20171201	27122944	123269
20171208	27202690	123230
20171220	20081707	123230
20171211	27221895	124054
20171208	20849488	123472
20171223	23312515	124714
20171221	22165204	123216
20171201	27119550	123848
20171218	27219424	123969
20171203	20014081	123484
20171222	23158820	123557
20171206	24426242	124714
20171212	27222492	125098
20171212	25246764	123863
20171201	27112651	123863
20171230	26301129	124725
20171207	27191827	125080
20171215	27225699	124728
20171212	20063562	124273
20171204	27128293	125009
20171208	20060410	124611
20171202	27130562	124546
20171205	27182221	124855
20171221	22111216	125082
20171210	25026268	124012
20171220	20062190	124318
20171229	22092115	124090
20171220	20019952	123863
20171209	27011138	124468
20171206	27189350	124857
20171206	25808442	123484
20171205	26076901	124195
20171205	20164698	123342
20171215	26121965	123613
20171202	27135601	124195
20171201	27124764	123176
20171212	25991093	123234
20171201	27029959	124885
20171215	20154467	123557
20171227	26333036	124972
20171210	27214801	124886
20171220	23093016	123484
20171215	27087594	124828
20171215	20834741	124733
20171202	26914863	124613
20171208	21081634	124770
20171230	23754740	124713
20171218	20714823	124021
20171220	26489588	124012
20171221	25018699	125099
20171207	20160127	123440
20171216	24690415	124613
20171213	27209432	123472
20171222	21063853	124267
20171201	23158820	124470
20171202	27129022	124770
20171201	26112209	125071
20171218	27228760	123234
20171225	22434635	124613
20171202	27061047	123309
20171207	27011138	124535
20171218	22228534	123440
20171201	20019578	123269
20171206	27188090	123484
20171211	22225793	124808
20171219	20815505	124452
20171214	23922952	124447
20171201	27119009	123394
20171229	27124451	123269
20171204	20065640	124587
20171203	20233278	124267
20171210	25018006	124677
20171213	20828372	123126
20171203	21416215	124511
20171202	20108210	123557
20171217	26242977	125069
20171229	20754449	125104
20171210	26877649	125075
20171216	20190251	123557
20171224	20042459	124722
20171213	21966083	125057
20171218	25808685	124722
20171210	20849263	125075
20171205	20161701	123176
20171218	23341483	124267
20171202	22293607	101007
20171208	27170465	123969
20171226	24427055	100999
20171210	23919012	123484
20171217	27228194	124473
20171216	20782753	123230
20171229	20080296	124923
20171222	27206223	123269
20171221	23922952	124625
20171203	24384378	124267
20171202	24206163	124733
20171223	20078812	124613
20171216	24624307	125088
20171202	26931586	124722
20171227	27235102	123557
20171204	27163880	124119
20171223	24904987	124267
20171215	20895719	124961
20171209	26080428	124857
20171216	26164967	124583
20171224	22059183	124808
20171225	27233134	124831
20171217	27225030	124961
20171217	26634440	124961
20171227	27235289	123472
20171226	20000233	101007
20171202	20924373	124267
20171207	27195388	123176
20171201	27116364	124506
20171205	26641712	124855
20171206	27187996	124624
20171222	27231352	124770
20171218	27227765	125093
20171201	27121839	123269
20171203	22729006	124819
20171216	27224733	125092
20171222	20062086	124961
20171205	23368907	124580
20171203	27163652	124580
20171212	27211579	124501
20171229	20704242	123863
20171204	27053402	124788
20171201	20233007	124456
20171229	20071660	101007
20171226	27234680	124447
20171203	27146865	124885
20171215	20002928	123126
20171208	27203914	123269
20171223	24408975	124195
20171219	22089918	124273
20171216	20135641	124857
20171218	26999951	124625
20171225	20160017	123472
20171216	27172598	124613
20171201	21057152	123233
20171202	20805913	124693
20171201	27035604	124477
20171215	21973202	124770
20171208	27200871	100011
20171201	27122600	123269
20171218	20793182	124713
20171223	23430272	124119
20171214	22112851	124961
20171228	25791305	123484
20171215	26919423	124788
20171217	22287042	124624
20171208	27194851	124502
20171219	20160127	124356
20171204	24263983	124625
20171211	22878604	124613
20171222	20068755	124719
20171204	27133491	124855
20171215	22714578	124471
20171222	20160127	124473
20171212	20048101	124273
20171211	24760696	123484
20171209	26863306	123248
20171212	26559160	124501
20171219	20762618	124012
20171226	27234700	124447
20171215	22393728	124455
20171213	27160816	125069
20171205	27179111	123126
20171218	22594527	124502
20171209	27202524	124468
20171201	22332884	101007
20171207	20234119	123269
20171225	22504382	123969
20171212	22434635	124611
20171205	20162453	125074
20171231	21047555	124719
20171218	20851835	123176
20171203	26736827	124455
20171208	27170465	124365
20171201	26445244	125076
20171207	27106665	124714
20171222	25990605	124611
20171213	27209479	124318
20171228	20125631	100009
20171231	20153314	124713
20171215	20779547	123126
20171225	20691483	124012
20171220	20156543	124824
20171204	24447902	124164
20171216	26980891	124611
20171201	20722928	124611
20171220	20158916	124019
20171204	20778906	124455
20171207	27196752	124477
20171207	26359572	123230
20171206	26507303	123391
20171206	22225793	124012
20171215	24776033	123234
20171209	20107407	124613
20171220	22160470	124725
20171231	20534398	124477
20171229	20906568	123484
20171213	22309877	125069
20171204	22122446	124961
20171211	20079675	124824
20171203	26048005	124517
20171209	27204543	124105
20171208	26241558	124857
20171226	20156421	123176
20171219	20075662	123484
20171203	26265022	124318
20171231	23573486	124771
20171201	20023576	123557
20171211	22779835	124470
20171203	20148734	124824
20171201	27115933	123269
20171215	22866346	124520
20171229	25693577	124625
20171226	27228604	124713
20171209	25606835	124716
20171206	20163653	123176
20171222	27124172	124613
20171208	26660938	123269
20171210	23158820	124470
20171208	27168900	124021
20171217	20231956	124468
20171205	20781079	124452
20171202	24977519	124791
20171206	27160657	124470
20171226	20108210	123440
20171203	20064478	124732
20171222	20036594	124770
20171207	20085608	124502
20171211	26487280	124996
20171221	20160127	125082
20171201	26112209	124017
20171231	27238730	124583
20171202	25815971	124726
20171212	24930629	100999
20171203	27159070	125010
20171203	22113980	101007
20171205	24621627	125082
20171211	20009802	123472
20171213	20116297	123342
20171205	20827928	124613
20171212	26294133	124984
20171220	20053507	123216
20171204	22315898	124090
20171202	20156543	124677
20171213	20750243	123472
20171204	27160671	124834
20171201	20151531	124722
20171229	26084842	124506
20171214	20642604	123126
20171229	20796326	124770
20171213	22791670	124456
20171206	27188347	123484
20171211	21327349	124613
20171205	20843283	124054
20171213	20071290	101007
20171209	27174773	124119
20171228	20783536	124613
20171208	20442236	123176
20171209	20083364	124677
20171219	27170465	124857
20171214	20160127	124725
20171205	27175887	124904
20171226	22155278	123216
20171226	27233807	124477
20171220	23903423	124857
20171212	20829214	125099
20171208	27201425	125107
20171230	20217860	124714
20171203	27137526	124496
20171207	20082004	123176
20171208	23158820	124470
20171208	20055409	123234
20171207	25069998	123472
20171219	20168646	123440
20171212	20073339	124791
20171220	20748751	123216
20171215	23756774	124119
20171203	26115288	124983
20171204	20762618	124012
20171208	20004858	123391
20171209	22799124	125081
20171202	27130948	124888
20171207	20065640	125057
20171203	27148021	124885
20171222	27196462	124714
20171204	23922952	125082
20171212	26997557	123876
20171225	22805231	124836
20171212	20083364	124611
20171211	20776592	124611
20171217	27041145	124318
20171218	20109645	123557
20171218	27226752	125010
20171213	23715520	101007
20171209	23357515	124456
20171204	26593332	123467
20171212	23397911	124575
20171218	20065640	125093
20171205	23391711	124625
20171213	27215281	123546
20171202	27129775	124770
20171222	27231987	124464
20171216	27224162	124828
20171206	22247156	123391
20171203	24875904	124012
20171227	24286447	124455
20171218	22142347	125119
20171203	20135248	123269
20171212	20154162	123472
20171205	20081930	124452
20171211	10	124733
20171212	22089380	124468
20171215	20109591	124587
20171201	27089186	124800
20171201	20842823	124613
20171211	20075600	123239
20171216	20778906	124611
20171221	22762108	124081
20171204	26643933	123176
20171222	25688056	123440
20171223	25813249	124716
20171201	25831557	124195
20171203	23425914	124663
20171209	20029367	124677
20171208	27203598	123342
20171231	20176867	123142
20171215	27203914	123269
20171203	27155022	125091
20171225	22289169	124977
20171226	24115777	124477
20171214	21465254	123142
20171201	20825561	123239
20171203	26550737	110108
20171206	26955183	125055
20171216	22113534	123126
20171210	27210480	124468
20171229	22802767	124012
20171208	20019001	123472
20171211	22121514	124857
20171231	22504382	124021
20171217	26003304	125069
20171213	26265022	124857
20171206	20152149	123472
20171231	25828311	123126
20171202	26753500	124195
20171222	27093925	100999
20171215	22614469	124885
20171230	27236331	124725
20171208	27154935	124828
20171223	26063676	124452
20171216	22171836	123969
20171224	23944378	124575
20171226	27212334	124105
20171225	22504382	123472
20171214	20012977	123126
20171202	20056131	123459
20171201	20793897	125075
20171201	27117012	124770
20171213	20065640	124511
20171224	20160127	123613
20171225	27234009	124732
20171213	20752628	124470
20171218	24287497	124477
20171207	26649050	125101
20171211	25237250	123472
20171201	27061047	125058
20171229	21143230	123848
20171222	21084216	124608
20171220	26160516	124611
20171215	22537785	123269
20171223	27233058	123176
20171208	27203782	123269
20171206	20782593	123472
20171211	23504530	124511
20171216	24624307	124848
20171218	27227415	124834
20171201	24408975	123557
20171227	20160127	124857
20171227	27235138	124961
20171215	20781368	124570
20171228	27205455	123484
20171210	27217969	124972
20171225	27229089	124961
20171204	20235724	124511
20171204	27023724	124961
20171214	20160446	125058
20171207	23456953	124012
20171209	24984320	124012
20171218	20071290	123176
20171209	26827529	125058
20171207	27181002	123472
20171201	27118168	124470
20171206	20075348	124515
20171229	20109060	124464
20171221	20062190	123309
20171225	27233951	124961
20171210	20009802	123613
20171221	25810252	124587
20171206	23456953	124464
20171229	27237346	123269
20171201	22116569	124751
20171209	20083364	124624
20171222	26160516	124611
20171217	22755779	124575
20171220	20032993	125117
20171208	27205828	125010
20171208	27180978	124471
20171208	27022160	123269
20171206	20235724	124511
20171208	22338517	123126
20171204	27165529	124969
20171214	24145318	124021
20171211	20065862	124447
20171204	25928372	124831
20171222	20803866	123269
20171218	20905014	124837
20171205	25367216	124452
20171227	26887146	124145
20171220	20776592	123142
20171216	20815505	124613
20171210	22906592	100011
20171219	21610575	124828
20171201	22180280	124770
20171218	27085601	123472
20171228	27096552	124716
20171207	27093329	123472
20171207	27072175	125101
20171213	20858687	123126
20171229	20068755	124477
20171229	27139938	124972
20171205	20591796	124624
20171218	27227018	124119
20171212	20830258	123472
20171215	20156543	123126
20171224	26192648	123613
20171215	27226858	123312
20171208	21061122	124611
20171221	27023724	124501
20171224	27225063	123472
20171225	27196462	124624
20171203	25051408	123484
20171227	20069664	124611
20171214	23470379	124613
20171203	27108147	123250
20171227	20843721	101007
20171206	20160809	124164
20171215	20045941	124855
20171209	26854537	124848
20171209	27204134	124468
20171208	26489588	124857
20171217	20036278	123126
20171205	21078225	124849
20171230	26271864	124502
20171205	22175614	124946
20171227	23441725	124452
20171229	27231320	123269
20171209	27197653	124105
20171210	26301129	124447
20171201	20161220	123484
20171213	20825561	125057
20171230	27237936	123557
20171222	27211597	123269
20171201	26970644	124477
20171225	27233502	124726
20171218	27227415	125010
20171214	22231167	123472
20171225	20155642	123484
20171222	27231567	124613
20171226	22255678	123230
20171215	20157747	123176
20171224	27225565	125010
20171209	20704242	123248
20171222	25949122	124831
20171202	22490688	124502
20171214	20118460	125058
20171229	20252592	124923
20171202	27104439	124052
20171212	20800916	123472
